DATETIME,GAS,COAL,NUCLEAR,WIND,WIND_EMB,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,freq_mean,freq_min,freq_max,freq_std,out_of_49_5_50_5,out_of_49_8_50_2,n_points,Temperature (°C)_aberdeen,Precipitation (mm)_aberdeen,Wind Speed (m/s)_aberdeen,Wind Direction (deg)_aberdeen,Solar Irradiance (W/m²)_aberdeen,Cloud Cover (%)_aberdeen,Temperature (°C)_humber,Precipitation (mm)_humber,Wind Speed (m/s)_humber,Wind Direction (deg)_humber,Solar Irradiance (W/m²)_humber,Cloud Cover (%)_humber,Temperature (°C)_camborne,Precipitation (mm)_camborne,Wind Speed (m/s)_camborne,Wind Direction (deg)_camborne,Solar Irradiance (W/m²)_camborne,Cloud Cover (%)_camborne,Temperature (°C)_ashford,Precipitation (mm)_ashford,Wind Speed (m/s)_ashford,Wind Direction (deg)_ashford,Solar Irradiance (W/m²)_ashford,Cloud Cover (%)_ashford,Temperature (°C)_eastanglia,Precipitation (mm)_eastanglia,Wind Speed (m/s)_eastanglia,Wind Direction (deg)_eastanglia,Solar Irradiance (W/m²)_eastanglia,Cloud Cover (%)_eastanglia,Day,Holiday,ND,TSD,SETTLEMENT_DATE,SETTLEMENT_PERIOD,Datetime_utc
2020-01-07 00:00:00+00:00,4354,635,6838,8983,1705,682,1470,1859,138,0,82,26746,105,49.9366,49.835,50.036,0.0528,0,0,1800,4.9,0,16.1,207,0,27,6.1,0,18.7,254,0,0,8.7,0,17.9,218,0,82,5.6,0,12.3,265,0,29,6,0,16,247,0,0,Tuesday,No,25424,26034,7-Jan-20,1,2020-01-07 00:00:00+00:00
2020-01-07 00:30:00+00:00,4500,639,6847,9007,1715,676,1537,2299,124,0,0,27344,107,50.0153,49.894,50.126,0.0711,0,0,1800,4.9,0,16.1,207,0,27,6.1,0,18.7,254,0,0,8.7,0,17.9,218,0,82,5.6,0,12.3,265,0,29,6,0,16,247,0,0,Tuesday,No,25967,26582,7-Jan-20,2,2020-01-07 00:30:00+00:00
2020-01-07 01:00:00+00:00,4810,812,6763,9107,1741,659,1578,2351,123,0,0,27944,113,50.0015,49.925,50.053,0.0338,0,0,1800,5,0,16.1,209,0,0,5.7,0,19.9,248,0,0,8.9,0,17.9,205,0,15,5.2,0,13.1,261,0,89,5.6,0,15.2,248,0,0,Tuesday,No,25767,26674,7-Jan-20,3,2020-01-07 01:00:00+00:00
2020-01-07 01:30:00+00:00,4491,728,6635,9394,1748,566,1620,2343,123,0,0,27648,107,50.0586,50.015,50.122,0.0195,0,0,1800,5,0,16.1,209,0,0,5.7,0,19.9,248,0,0,8.9,0,17.9,205,0,15,5.2,0,13.1,261,0,89,5.6,0,15.2,248,0,0,Tuesday,No,25170,26386,7-Jan-20,4,2020-01-07 01:30:00+00:00
2020-01-07 02:00:00+00:00,4553,671,6632,9484,1755,552,1419,2349,122,0,0,27538,106,50.0065,49.909,50.093,0.0393,0,0,1800,5.4,0,17.8,212,0,24,5.4,0,19.7,239,0,17,8.7,0,20.1,204,0,79,5,0,11.9,256,0,36,5.2,0,13.2,244,0,47,Tuesday,No,24535,26387,7-Jan-20,5,2020-01-07 02:00:00+00:00
2020-01-07 02:30:00+00:00,4638,806,6623,9197,1783,544,1386,2354,126,0,0,27457,112,50.0097,49.865,50.137,0.086,0,0,1800,5.4,0,17.8,212,0,24,5.4,0,19.7,239,0,17,8.7,0,20.1,204,0,79,5,0,11.9,256,0,36,5.2,0,13.2,244,0,47,Tuesday,No,24111,26072,7-Jan-20,6,2020-01-07 02:30:00+00:00
2020-01-07 03:00:00+00:00,4754,796,6628,9484,1817,544,836,2351,123,0,0,27333,111,50.0543,49.924,50.139,0.0504,0,0,1800,5.7,0,19.7,198,0,100,5.3,0,15.4,237,0,25,9,0,21.3,202,0,72,4.6,0,11.3,248,0,32,4.9,0,12.5,224,0,0,Tuesday,No,23705,25811,7-Jan-20,7,2020-01-07 03:00:00+00:00
2020-01-07 03:30:00+00:00,4764,650,6741,9080,1841,538,806,2365,124,0,0,26909,108,49.9748,49.907,50.067,0.0317,0,0,1800,5.7,0,19.7,198,0,100,5.3,0,15.4,237,0,25,9,0,21.3,202,0,72,4.6,0,11.3,248,0,32,4.9,0,12.5,224,0,0,Tuesday,No,23039,25339,7-Jan-20,8,2020-01-07 03:30:00+00:00
2020-01-07 04:00:00+00:00,5055,896,6816,8724,1865,535,670,2360,123,0,0,27044,120,50.0397,49.927,50.123,0.0517,0,0,1800,6.3,0,19.3,194,0,100,4.7,0,12.2,214,0,100,9.2,0,22.9,193,0,94,4.3,0,11.6,244,0,4,4.8,0,13.7,210,0,12,Tuesday,No,22757,24753,7-Jan-20,9,2020-01-07 04:00:00+00:00
2020-01-07 04:30:00+00:00,5376,897,6774,8866,1904,536,644,2354,123,0,0,27474,122,50.0384,49.938,50.115,0.0411,0,0,1800,6.3,0,19.3,194,0,100,4.7,0,12.2,214,0,100,9.2,0,22.9,193,0,94,4.3,0,11.6,244,0,4,4.8,0,13.7,210,0,12,Tuesday,No,22775,24748,7-Jan-20,10,2020-01-07 04:30:00+00:00
2020-01-07 05:00:00+00:00,6125,1013,6768,8810,1956,529,628,2339,125,0,0,28293,133,50.0512,49.957,50.149,0.0546,0,0,1800,6.6,0,23.8,200,0,100,4.8,0,17.1,198,0,79,9.7,0,24.7,188,0,41,4,0,10.1,243,0,32,5,0,16.4,213,0,63,Tuesday,No,23526,24660,7-Jan-20,11,2020-01-07 05:00:00+00:00
2020-01-07 05:30:00+00:00,7012,1437,6768,9013,2015,529,612,2333,127,0,0,29846,151,50.0606,49.921,50.197,0.0636,0,0,1800,6.6,0,23.8,200,0,100,4.8,0,17.1,198,0,79,9.7,0,24.7,188,0,41,4,0,10.1,243,0,32,5,0,16.4,213,0,63,Tuesday,No,24702,25771,7-Jan-20,12,2020-01-07 05:30:00+00:00
2020-01-07 06:00:00+00:00,8248,1941,6762,9234,2076,533,596,2345,127,0,0,31861,172,50.029,49.91,50.162,0.0687,0,0,1800,6.4,0,30.4,199,0,99,4.9,0,19.9,202,0,100,9.8,0,26.3,189,0,23,4.2,0,10,232,0,96,5.6,0,15.6,209,0,99,Tuesday,No,27669,28897,7-Jan-20,13,2020-01-07 06:00:00+00:00
2020-01-07 06:30:00+00:00,9352,2163,6765,9551,2139,544,618,2301,123,0,0,33556,182,50.0576,49.954,50.153,0.0443,0,0,1800,6.4,0,30.4,199,0,99,4.9,0,19.9,202,0,100,9.8,0,26.3,189,0,23,4.2,0,10,232,0,96,5.6,0,15.6,209,0,99,Tuesday,No,30571,31837,7-Jan-20,14,2020-01-07 06:30:00+00:00
2020-01-07 07:00:00+00:00,10303,2417,6754,9974,2222,579,640,2365,124,0,0,35378,190,50.0047,49.914,50.109,0.0407,0,0,1800,7.1,0,32.3,199,0,100,5.5,0,21.1,200,0,88,10.2,0,26.1,192,0,100,5.5,0,12,224,0,90,6.1,0,17.7,207,0,95,Tuesday,No,33850,34939,7-Jan-20,15,2020-01-07 07:00:00+00:00
2020-01-07 07:30:00+00:00,10860,2531,6759,10763,2335,636,627,2378,124,0,246,37258,189,50.038,49.94,50.102,0.0315,0,0,1800,7.1,0,32.3,199,0,100,5.5,0,21.1,200,0,88,10.2,0,26.1,192,0,100,5.5,0,12,224,0,90,6.1,0,17.7,207,0,95,Tuesday,No,35608,36772,7-Jan-20,16,2020-01-07 07:30:00+00:00
2020-01-07 08:00:00+00:00,11201,2736,6753,10994,2418,630,705,2393,118,2,292,38243,193,50.0467,49.938,50.159,0.0569,0,0,1800,7.2,1.1,38.6,194,0,99,6,0,23.5,201,0,100,10.8,0,27,201,0,100,6.8,0,14.3,219,0,100,6,0,19.8,205,0,95,Tuesday,No,36396,37600,7-Jan-20,17,2020-01-07 08:00:00+00:00
2020-01-07 08:30:00+00:00,11416,2461,6757,11590,2429,618,698,2393,117,96,462,39037,185,50.0504,49.954,50.157,0.047,0,0,1800,7.2,1.1,38.6,194,0,99,6,0,23.5,201,0,100,10.8,0,27,201,0,100,6.8,0,14.3,219,0,100,6,0,19.8,205,0,95,Tuesday,No,36441,37640,7-Jan-20,18,2020-01-07 08:30:00+00:00
2020-01-07 09:00:00+00:00,11565,2540,6750,11826,2448,606,925,2406,123,232,152,39574,188,50.0006,49.855,50.099,0.0585,0,0,1800,7.7,2.2,39.7,192,0,100,7.2,0,26.6,207,4,87,11.2,0,28.7,205,5,100,7.8,0,15.1,213,12,100,6.9,0,22.7,207,6,100,Tuesday,No,37085,37702,7-Jan-20,19,2020-01-07 09:00:00+00:00
2020-01-07 09:30:00+00:00,11626,2637,6738,12080,2552,606,921,2408,127,449,76,40221,188,49.9796,49.807,50.107,0.0763,0,0,1800,7.7,2.2,39.7,192,0,100,7.2,0,26.6,207,4,87,11.2,0,28.7,205,5,100,7.8,0,15.1,213,12,100,6.9,0,22.7,207,6,100,Tuesday,No,37142,37753,7-Jan-20,20,2020-01-07 09:30:00+00:00
2020-01-07 10:00:00+00:00,11685,2636,6720,12154,2669,634,868,2384,101,610,126,40587,186,50.0038,49.879,50.101,0.0577,0,0,1800,8.2,0.2,41.8,195,12,100,8,0,26.9,206,39,92,11.5,0,30,209,31,100,8.6,0,17.5,212,26,100,7.9,0,22.7,205,22,100,Tuesday,No,37064,37675,7-Jan-20,21,2020-01-07 10:00:00+00:00
2020-01-07 10:30:00+00:00,11727,2532,6713,12491,2719,592,867,2385,97,773,48,40943,182,50.0434,49.963,50.163,0.0422,0,0,1800,8.2,0.2,41.8,195,12,100,8,0,26.9,206,39,92,11.5,0,30,209,31,100,8.6,0,17.5,212,26,100,7.9,0,22.7,205,22,100,Tuesday,No,36907,37519,7-Jan-20,22,2020-01-07 10:30:00+00:00
2020-01-07 11:00:00+00:00,11827,2367,6692,12933,2744,606,681,2384,111,799,86,41229,177,49.9941,49.915,50.086,0.0337,0,0,1800,8.9,0.4,42.4,192,22,54,8.6,0.4,28.5,208,79,97,12,0,29.7,211,49,100,8.9,0,18.6,212,32,100,8.8,0,23.4,203,51,91,Tuesday,No,36902,37730,7-Jan-20,23,2020-01-07 11:00:00+00:00
2020-01-07 11:30:00+00:00,11869,2307,6568,13071,2792,602,657,2384,111,768,172,41301,175,50.0466,49.94,50.133,0.0466,0,0,1800,8.9,0.4,42.4,192,22,54,8.6,0.4,28.5,208,79,97,12,0,29.7,211,49,100,8.9,0,18.6,212,32,100,8.8,0,23.4,203,51,91,Tuesday,No,37063,37899,7-Jan-20,24,2020-01-07 11:30:00+00:00
2020-01-07 12:00:00+00:00,11939,2301,6471,12883,2813,593,986,2370,117,868,136,41477,178,50.0196,49.912,50.14,0.0705,0,0,1800,10.1,0,38.1,198,106,57,8.5,0.4,27.3,211,37,97,11.7,0,30.8,206,59,100,9.2,0,20.6,205,40,80,10.1,0,22.5,200,167,98,Tuesday,No,37467,38603,7-Jan-20,25,2020-01-07 12:00:00+00:00
2020-01-07 12:30:00+00:00,11900,2230,6474,13348,2764,608,1064,2388,135,871,210,41992,174,49.9708,49.907,50.076,0.0418,0,0,1800,10.1,0,38.1,198,106,57,8.5,0.4,27.3,211,37,97,11.7,0,30.8,206,59,100,9.2,0,20.6,205,40,80,10.1,0,22.5,200,167,98,Tuesday,No,37283,38435,7-Jan-20,26,2020-01-07 12:30:00+00:00
2020-01-07 13:00:00+00:00,11800,2282,6473,13505,2727,641,1362,2384,132,594,232,42132,176,49.9977,49.895,50.109,0.068,0,0,1800,11.6,0,41.2,202,106,11,9.1,0.1,30.3,212,29,92,11.7,0.1,33.4,209,47,100,9.8,0,20.2,199,179,26,10.7,0,24.5,197,188,96,Tuesday,No,37423,38877,7-Jan-20,27,2020-01-07 13:00:00+00:00
2020-01-07 13:30:00+00:00,11747,2306,6479,13461,2779,617,1364,2380,134,484,168,41919,177,50.0277,49.903,50.144,0.0513,0,0,1800,11.6,0,41.2,202,106,11,9.1,0.1,30.3,212,29,92,11.7,0.1,33.4,209,47,100,9.8,0,20.2,199,179,26,10.7,0,24.5,197,188,96,Tuesday,No,37299,38765,7-Jan-20,28,2020-01-07 13:30:00+00:00
2020-01-07 14:00:00+00:00,11563,2306,6596,13467,2842,625,1304,2382,128,349,62,41624,176,50.0215,49.923,50.214,0.0764,0,18,1800,12.3,0,41.2,207,91,8,9.8,0,29.6,198,101,100,11.9,0.1,34.3,212,38,100,9.7,0,20.1,195,181,13,10.7,0.3,29,207,112,99,Tuesday,No,37240,38509,7-Jan-20,29,2020-01-07 14:00:00+00:00
2020-01-07 14:30:00+00:00,11422,2430,6695,13618,2834,625,1304,2355,129,224,152,41788,176,50.0388,49.952,50.124,0.0373,0,0,1800,12.3,0,41.2,207,91,8,9.8,0,29.6,198,101,100,11.9,0.1,34.3,212,38,100,9.7,0,20.1,195,181,13,10.7,0.3,29,207,112,99,Tuesday,No,37185,38749,7-Jan-20,30,2020-01-07 14:30:00+00:00
2020-01-07 15:00:00+00:00,11201,2395,6700,13621,2810,630,868,2415,139,83,30,40892,173,50.0071,49.896,50.093,0.0472,0,0,1800,12.7,0,48.7,216,50,93,10.3,0,35.3,203,38,98,12.1,0.1,35.2,215,32,100,9.1,0,22.2,205,114,43,10.3,0.1,28.7,205,28,96,Tuesday,No,37241,38035,7-Jan-20,31,2020-01-07 15:00:00+00:00
2020-01-07 15:30:00+00:00,11685,2487,6695,13607,2833,618,970,2421,161,7,344,41828,176,49.9143,49.819,50.057,0.0381,0,0,1800,12.7,0,48.7,216,50,93,10.3,0,35.3,203,38,98,12.1,0.1,35.2,215,32,100,9.1,0,22.2,205,114,43,10.3,0.1,28.7,205,28,96,Tuesday,No,38330,39128,7-Jan-20,32,2020-01-07 15:30:00+00:00
2020-01-07 16:00:00+00:00,12019,2778,6704,13511,2878,653,2114,2420,156,0,224,43457,182,49.9824,49.873,50.129,0.0589,0,0,1800,12.6,0.6,45.4,214,7,99,10.6,0,34.3,212,11,100,12.1,0.1,34.2,221,17,100,8.7,0,20.9,199,25,100,10.2,0,28.9,203,21,100,Tuesday,No,39749,40599,7-Jan-20,33,2020-01-07 16:00:00+00:00
2020-01-07 16:30:00+00:00,12619,2834,6706,13482,2911,755,2170,2419,148,0,594,44638,183,49.9633,49.864,50.086,0.0564,0,0,1800,12.6,0.6,45.4,214,7,99,10.6,0,34.3,212,11,100,12.1,0.1,34.2,221,17,100,8.7,0,20.9,199,25,100,10.2,0,28.9,203,21,100,Tuesday,No,40945,41797,7-Jan-20,34,2020-01-07 16:30:00+00:00
2020-01-07 17:00:00+00:00,12098,2784,6725,13633,2938,771,2662,2416,202,0,764,44993,180,50.0255,49.929,50.138,0.0474,0,0,1800,12.8,0.1,48.2,213,0,34,11.5,0,34.4,224,0,100,12,0.1,31.3,225,2,100,9.5,0,23.5,201,0,100,10.7,0,30.8,204,0,100,Tuesday,No,41485,42095,7-Jan-20,35,2020-01-07 17:00:00+00:00
2020-01-07 17:30:00+00:00,11818,2767,6729,13701,2976,767,2654,2415,223,0,718,44768,179,49.997,49.927,50.101,0.0326,0,0,1800,12.8,0.1,48.2,213,0,34,11.5,0,34.4,224,0,100,12,0.1,31.3,225,2,100,9.5,0,23.5,201,0,100,10.7,0,30.8,204,0,100,Tuesday,No,41202,41813,7-Jan-20,36,2020-01-07 17:30:00+00:00
2020-01-07 18:00:00+00:00,11069,2650,6664,13610,3018,641,3048,2411,225,0,836,44172,176,50.0091,49.938,50.118,0.0451,0,0,1800,13,0.1,41.3,221,0,95,12,0,37.8,217,0,98,12,0.1,31.2,230,0,100,10.3,0,25.4,205,0,100,11.4,0,31.2,207,0,100,Tuesday,No,40529,41136,7-Jan-20,37,2020-01-07 18:00:00+00:00
2020-01-07 18:30:00+00:00,10738,2605,6620,13210,3052,642,2956,2412,234,0,836,43305,176,49.9728,49.833,50.164,0.0788,0,0,1800,13,0.1,41.3,221,0,95,12,0,37.8,217,0,98,12,0.1,31.2,230,0,100,10.3,0,25.4,205,0,100,11.4,0,31.2,207,0,100,Tuesday,No,39646,40251,7-Jan-20,38,2020-01-07 18:30:00+00:00
2020-01-07 19:00:00+00:00,10173,2352,6634,13279,3071,640,3338,2407,145,0,242,42281,169,50.0317,49.894,50.147,0.0586,0,0,1800,12.6,0.5,29.5,231,0,95,12.3,0,37.8,220,0,79,12,0.1,30.2,234,0,100,11,0,25.9,212,0,100,12.1,0,29.6,212,0,100,Tuesday,No,38666,39277,7-Jan-20,39,2020-01-07 19:00:00+00:00
2020-01-07 19:30:00+00:00,8906,2031,6627,13532,3071,632,3292,2403,135,0,378,41007,155,49.9753,49.872,50.114,0.0565,0,0,1800,12.6,0.5,29.5,231,0,95,12.3,0,37.8,220,0,79,12,0.1,30.2,234,0,100,11,0,25.9,212,0,100,12.1,0,29.6,212,0,100,Tuesday,No,37276,37886,7-Jan-20,40,2020-01-07 19:30:00+00:00
2020-01-07 20:00:00+00:00,7819,1697,6630,13428,3047,623,3342,2358,137,0,458,39539,142,50.0149,49.884,50.171,0.0704,0,0,1800,11.8,0.3,31.3,232,0,97,12.5,0,37.9,226,0,21,12,0.1,27.9,237,0,100,11.4,0.1,26.7,215,0,100,12.6,0,30.8,210,0,100,Tuesday,No,35855,36467,7-Jan-20,41,2020-01-07 20:00:00+00:00
2020-01-07 20:30:00+00:00,6686,1553,6563,13297,3002,623,3262,2301,142,0,336,37765,133,49.9663,49.863,50.072,0.0494,0,0,1800,11.8,0.3,31.3,232,0,97,12.5,0,37.9,226,0,21,12,0.1,27.9,237,0,100,11.4,0.1,26.7,215,0,100,12.6,0,30.8,210,0,100,Tuesday,No,34142,34756,7-Jan-20,42,2020-01-07 20:30:00+00:00
2020-01-07 21:00:00+00:00,5931,1390,6424,13187,2969,622,2962,2265,130,0,122,36002,124,50.0022,49.842,50.092,0.0435,0,0,1800,11.5,0,33.6,226,0,52,12.5,0,36.8,230,0,78,11.8,0.1,26.1,240,0,100,11.6,0.1,25.9,219,0,100,12.7,0,31.5,219,0,100,Tuesday,No,32526,33144,7-Jan-20,43,2020-01-07 21:00:00+00:00
2020-01-07 21:30:00+00:00,5316,1354,6412,12826,2968,605,2838,1698,126,0,0,34143,120,50.0702,49.96,50.167,0.0429,0,0,1800,11.5,0,33.6,226,0,52,12.5,0,36.8,230,0,78,11.8,0.1,26.1,240,0,100,11.6,0.1,25.9,219,0,100,12.7,0,31.5,219,0,100,Tuesday,No,30413,31064,7-Jan-20,44,2020-01-07 21:30:00+00:00
2020-01-07 22:00:00+00:00,5080,743,6410,12518,2956,557,2267,1574,154,0,96,32355,104,49.9464,49.862,50.045,0.0431,0,0,1800,10.6,0,35.1,223,0,88,12.9,0,36.2,235,0,95,11.8,0,23.7,240,0,96,11.8,0,27,222,0,100,12.9,0,31.9,221,0,98,Tuesday,No,27993,28974,7-Jan-20,45,2020-01-07 22:00:00+00:00
2020-01-07 22:30:00+00:00,4297,567,6421,12469,2894,602,1570,1757,131,0,44,30752,93,50.0346,49.946,50.142,0.0505,0,0,1800,10.6,0,35.1,223,0,88,12.9,0,36.2,235,0,95,11.8,0,23.7,240,0,96,11.8,0,27,222,0,100,12.9,0,31.9,221,0,98,Tuesday,No,26462,27768,7-Jan-20,46,2020-01-07 22:30:00+00:00
2020-01-07 23:00:00+00:00,3876,568,6433,12243,2840,605,678,1885,127,0,0,29255,87,50.0387,49.922,50.18,0.0637,0,0,1800,10.5,0,29.7,247,0,41,12.9,0,32.7,242,0,26,11.6,0.1,26.4,242,0,100,11.8,0,26.7,227,0,100,13,0,30.8,225,0,100,Tuesday,No,24399,26364,7-Jan-20,47,2020-01-07 23:00:00+00:00
2020-01-07 23:30:00+00:00,3648,565,6565,11802,2847,605,676,1821,127,0,0,28656,86,50.086,49.985,50.169,0.0384,0,0,1800,10.5,0,29.7,247,0,41,12.9,0,32.7,242,0,26,11.6,0.1,26.4,242,0,100,11.8,0,26.7,227,0,100,13,0,30.8,225,0,100,Tuesday,No,23133,25771,7-Jan-20,48,2020-01-07 23:30:00+00:00
